index:ID,media_id,name,num_of_play,num_of_subscribe,num_of_danmu,starting_time,score,num_of_scoring_peopel,status,:LABEL
11717,4347,魔劍姬！通【僅限港澳台地區】,1.8万,2.6万,290,2014年1月15日,0,0,已完结,Anime
11718,1325,向日葵！ 第一季,9.1万,1.4万,1925,2006年4月10日,0,0,已完结,Anime
11719,4900,年老的鳄鱼,5万,1.5万,875,2006年8月5日,0,0,已完结,Anime
11720,4620,.hack//世界的彼方,13.2万,2.1万,1.3万,2012年1月21日,0,0,已完结,Anime
11721,8,漫研部~妄想突变~,42.9万,1.7万,2922,2014年7月8日,0,0,已完结,Anime
11722,1249,雨月,10.2万,1.4万,5149,2008年4月4日,0,0,已完结,Anime
11723,118152,剧场版 Free!-Timeless Medley,12.9万,1.5万,8077,2017年4月22日,9.7,201人评,已完结,Anime
11724,909,刀锋战士,13.6万,8372,6601,2011年7月1日,0,0,已完结,Anime
11725,775,希望宅邸3D 第一季,40.5万,1.4万,3721,2012年4月3日,0,0,已完结,Anime
11726,1489,Falcom学园,168.5万,2万,1.7万,2014年1月5日,0,0,已完结,Anime
11727,105592,甜甜私房猫 第四季,37.8万,2.1万,4237,2018年4月8日,0,0,已完结,Anime
11728,3434,兽之奏者艾琳,20.4万,1.7万,1.5万,2009年1月11日,0,0,已完结,Anime
11729,2217,平行世界物语,12.5万,1万,6264,1999年4月8日,0,0,已完结,Anime
11730,33232,网球王子 全国大会篇,96.7万,2.2万,3万,2006年3月24日,9.5,185人评,已完结,Anime
11731,1710,DokiDoki! 光之美少女,37.1万,2万,2.1万,2013年2月3日,9.4,130人评,已完结,Anime
11732,5922,锁链战记～赫克瑟塔斯之光～短篇,55.2万,1.3万,257,2017年1月8日,0,0,已完结,Anime
11733,1429,甜蜜偶像,15.8万,1.9万,2914,2006年10月2日,0,0,已完结,Anime
11734,1451,我的女神 OVA,8.6万,1万,2801,1993年2月21日,0,0,已完结,Anime
11735,6051,RWBY 第二季【日语】,16.9万,1.1万,4573,2014年7月24日,0,0,已完结,Anime
11736,1916,光与水的女神,8.2万,1.1万,2014,2004年1月15日,0,0,已完结,Anime
11737,2884,初音岛 T.P.樱,9.6万,1.8万,1741,2011年1月27日,0,0,已完结,Anime
11738,1805,太空堡垒 第一季,18.8万,9228,4211,1985年3月4日,0,0,已完结,Anime
11739,6035,World Fool News 2,15.1万,9711,2149,2017年4月2日,0,0,已完结,Anime
11740,5695,亚尔斯兰战记 OAD,18.7万,1.3万,3892,2016年5月9日,0,0,已完结,Anime
11741,1851,王牌鉴定人,6.8万,9855,570,2005年1月8日,0,0,已完结,Anime
11742,3797,未确认进行式 OAD,29.3万,1.9万,4077,2014年3月28日,9.5,117人评,已完结,Anime
11743,3917,魔法咪路咪路 Charming,343.7万,1.1万,13万,2005年4月19日,0,0,已完结,Anime
11744,1390,魔界战记 迪斯凯亚,13.6万,1.2万,5041,2006年4月4日,0,0,已完结,Anime
11745,3262,湾岸MIDNIGHT,22.4万,9491,1.4万,2007年6月15日,0,0,已完结,Anime
11746,5213,魂狩,14.5万,1.9万,1842,2001年4月4日,0,0,已完结,Anime
11747,3234,网球并不可笑嘛 第七季,103.3万,2.3万,4541,2016年1月11日,0,0,已完结,Anime
11748,876,最终流放-银翼之法姆-,1.2万,1.8万,266,2011年10月7日,0,0,已完结,Anime
11749,1049,由土里酱,5.5万,8925,1583,2010年3月16日,0,0,已完结,Anime
11750,1430,银色的奥林西斯,9.9万,1.1万,1239,2006年10月5日,0,0,已完结,Anime
11751,4016,机动警察 东京毁灭战,10.6万,1.1万,1811,1989年7月15日,0,0,已完结,Anime
11752,19,网球并不可笑嘛 第三季,110.9万,1.3万,5385,2013年10月6日,0,0,已完结,Anime
11753,2220,日本第一男人之魂,13.1万,7691,2210,1999年1月6日,0,0,已完结,Anime
11754,1148,大正野球娘,1.2万,9079,296,2009年7月2日,0,0,已完结,Anime
11755,2561,哆啦A梦 大雄和白金迷宫,23.3万,7606,7087,1993年3月6日,0,0,已完结,Anime
11756,3864,哆啦A梦 大雄和发条都市冒险记,140.9万,8207,11.6万,1997年3月8日,0,0,已完结,Anime
11757,5460,问答魔法学院,11.8万,8756,1202,2008年9月12日,0,0,已完结,Anime
11758,3582,奇诺之旅 疾病之国 -For You-,107.6万,9342,3.9万,2007年4月21日,0,0,已完结,Anime
11759,5008,神奇宝贝：皮卡丘的鬼怪狂欢节,37.3万,7808,1.1万,2005年8月1日,0,0,已完结,Anime
11760,2949,地狱一家客,16万,2.2万,2493,2010年6月7日,0,0,已完结,Anime
11761,2565,哆啦A梦 大雄的南海大冒险,30.9万,8665,1.2万,1998年3月7日,0,0,已完结,Anime
11762,5425,欧西里斯的天秤,9.2万,8437,2580,2015年8月1日,0,0,已完结,Anime
11763,3566,超时空要塞 ZERO,23.5万,1.6万,6397,2002年12月21日,0,0,已完结,Anime
11764,4823,恋爱天使 安琪莉可～心觉醒之时～,17万,1.8万,4914,2006年7月8日,0,0,已完结,Anime
11765,2327,机动警察,22.8万,2.3万,1.5万,1989年10月11日,9.7,111人评,已完结,Anime
11766,4545,滑过河面的风,20.8万,1.4万,3987,2011年1月7日,0,0,已完结,Anime
11767,3854,最游记 Requiem 落选者的镇魂歌,21.3万,7504,8117,2001年8月18日,0,0,已完结,Anime
11768,1940,To Heart,9.9万,1.5万,5124,1999年4月1日,0,0,已完结,Anime
11769,4383,夜樱四重奏 月之泣,19.5万,7943,4544,2013年10月9日,0,0,已完结,Anime
11770,3867,哆啦A梦 大雄的魔界大冒险,46.6万,7396,2.8万,1984年3月17日,0,0,已完结,Anime
11771,2084,白色猎人 第二季,7万,1.7万,761,2002年11月28日,0,0,已完结,Anime
11772,2410,妙手小厨师,40.7万,1.6万,1.7万,1987年10月9日,0,0,已完结,Anime
11773,1251,骷髅13,43.4万,1.4万,2.5万,2008年4月12日,0,0,已完结,Anime
11774,2035,东京地下城,9.7万,1.3万,1187,2002年4月2日,0,0,已完结,Anime
11775,1433,兽爪,23.1万,2.6万,1.5万,2006年8月5日,9.3,173人评,已完结,Anime
11776,1412,工作狂人,17.9万,2.1万,4418,2006年10月12日,0,0,已完结,Anime
11777,2797,怪医黑杰克 OVA（1993）,11.9万,1.5万,7586,1993年12月21日,9.7,145人评,已完结,Anime
11778,5126,头文字D Legend3 -梦现-,64.6万,1.5万,7372,2016年2月6日,0,0,已完结,Anime
11779,2560,哆啦A梦 大雄与云之王国,21.5万,8022,7768,1992年3月7日,0,0,已完结,Anime
11780,321,世嘉硬件女孩,118.3万,1.8万,3.1万,2014年10月8日,0,0,已完结,Anime
11781,2704,圣母在上 第三季,17.3万,1万,1.8万,2006年11月29日,0,0,已完结,Anime
11782,1896,仙境传说,19.6万,1.7万,1.1万,2004年4月6日,0,0,已完结,Anime
11783,1671,宝石宠物Magical Change,33.7万,1.3万,6807,2015年4月4日,0,0,已完结,Anime
11784,1873,库拉乌幻之记忆,12.2万,1.8万,5722,2004年6月24日,0,0,已完结,Anime
11785,1571,黏黏糊糊！！角质君,132.4万,1.7万,1.6万,2013年7月8日,0,0,已完结,Anime
11786,10252,風雲維新大將軍【僅限港澳台地區】,3493,1.4万,53,2014年4月9日,0,0,已完结,Anime
11787,5099,伊里野的天空、UFO的夏天,9.5万,2万,3101,2005年2月25日,0,0,已完结,Anime
11788,2042,天使的小生意气,23.9万,1.1万,2.1万,2002年4月6日,0,0,已完结,Anime
11789,500,第一神拳,120万,2.1万,5.1万,2000年10月3日,9.7,179人评,已完结,Anime
11790,4600,时光钟摆,6.7万,8356,463,2012年3月20日,9.6,174人评,已完结,Anime
11791,888,无口的森田小姐 2,24.8万,9697,5576,2011年10月5日,0,0,已完结,Anime
11792,4993,克拉斯特学院,9.4万,1.1万,3284,2005年10月4日,0,0,已完结,Anime
11793,7352,怪物弹珠 第二季 后篇,30.1万,1.4万,1889,2017年10月7日,0,0,已完结,Anime
11794,5958,莉露莉露妖精莉露～魔法之镜～,63.4万,1万,4807,2017年4月7日,0,0,已完结,Anime
11795,5517,钢铁交响乐,11.7万,1.1万,1557,2016年10月9日,0,0,已完结,Anime
11796,2679,轮回的拉格朗日 第二季,8.8万,1.2万,4703,2012年7月1日,0,0,已完结,Anime
11797,3765,今天开始做魔王 第二季,217.4万,1.6万,22.8万,2005年4月2日,0,0,已完结,Anime
11798,1287,星界死者之书,17.8万,2万,5134,2007年4月3日,0,0,已完结,Anime
11799,131612,新机动战记高达W TV版,8万,9884,1869,1995年4月8日,9.6,106人评,已完结,Anime
11800,582,王者天下,148.8万,2.2万,8万,2012年6月4日,9.4,111人评,已完结,Anime
11801,5171,攻壳机动队 塔奇克马的日常,7.2万,8917,412,2002年10月1日,0,0,已完结,Anime
11802,1399,阴守忍者,18.3万,1.9万,5877,2006年1月7日,0,0,已完结,Anime
11803,2348,狡猾飞天德,11.5万,9224,1533,1991年9月8日,0,0,已完结,Anime
11804,5921,爆音少女!! OAD,12.5万,1.3万,1741,2016年3月18日,0,0,已完结,Anime
11805,3581,奇诺之旅 塔之国 -Free Lance-,107.6万,9489,3.9万,2005年3月30日,0,0,已完结,Anime
11806,3901,哆啦A梦 新·大雄的大魔境-贝可与5人探险队-,15.9万,1.3万,5260,2014年3月8日,0,0,已完结,Anime
11807,4309,圣哥传 OAD,31.2万,1.1万,7662,2012年12月3日,0,0,已完结,Anime
11808,1859,极上学生会,9.9万,1.1万,8565,2005年4月6日,0,0,已完结,Anime
11809,2628,純情羅曼史 第3季（台港澳）,29.8万,2.3万,2872,2015年7月9日,0,0,已完结,Anime
11810,1472,苍之瞳的少女,14.3万,1.9万,5820,2006年4月13日,0,0,已完结,Anime
11811,8232,美男高校地球防卫部LOVE！LOVE！LOVE！,6.8万,9067,2860,2017年11月15日,0,0,已完结,Anime
11812,78652,少年阿贝 GO!GO!小芝麻 第三季,16.1万,7695,488,2018年4月3日,0,0,连载中,Anime
11813,3573,战国BASARA 剧场版 -The Last Party-,10.2万,8758,7361,2011年6月4日,0,0,已完结,Anime
11814,3574,莉露莉露妖精莉露～妖精之门～,104.2万,1.8万,1.3万,2016年2月6日,0,0,已完结,Anime
11815,121412,机动战士高达 暮光的阿克西斯 红色残影,13.2万,8212,1729,2017年6月23日,8.3,122人评,已完结,Anime
11816,2264,弹珠人爆外传,11.3万,9331,1872,1998年2月7日,0,0,已完结,Anime
11817,4790,爆丸 粤语版,20.4万,7604,4665,2007年4月5日,0,0,已完结,Anime
11818,2150,幻影死神,10.3万,8671,2022,2000年1月5日,0,0,已完结,Anime
11819,4398,南家三姐妹 夏日假期,33.7万,2.2万,1.4万,2013年8月6日,9.7,114人评,已完结,Anime
11820,5910,玉家典当铺,29万,7810,629,2017年1月27日,0,0,已完结,Anime
11821,5753,超世代：裂空的访问者代欧奇希斯,25.6万,8433,7158,2004年7月17日,0,0,已完结,Anime
11822,1972,人生交叉点-HUMAN SCRAMBLE-,6.7万,1.6万,2479,2003年4月5日,0,0,已完结,Anime
11823,6342,漫威未来：复仇者联盟,57.2万,1.8万,6872,2017年7月22日,7,117人评,连载中,Anime
11824,1592,战国BASARA Judge End,86.2万,2.3万,11.4万,2014年7月5日,0,0,已完结,Anime
11825,3787,偶像大师 灰姑娘女孩 第一季 OVA,15.1万,1.4万,1380,2015年1月9日,0,0,已完结,Anime
11826,1679,你好七叶 第一季,7.2万,1.7万,4555,2012年10月6日,0,0,已完结,Anime
11827,1973,兽兵卫忍风帖 龙宝玉篇,19.1万,1.6万,5131,2003年4月14日,0,0,已完结,Anime
11828,908,DOUBLE-J,14.1万,7936,5779,2011年6月28日,0,0,已完结,Anime
11829,4052,To Heart2 Adnext,37.7万,7395,8781,2010年9月23日,0,0,已完结,Anime
11830,4984,拳皇的另一天,60.2万,1.5万,5496,2005年12月2日,0,0,已完结,Anime
11831,5136,名侦探波洛和马普尔小姐,12.3万,7486,2853,2004年7月4日,0,0,已完结,Anime
11832,6375,魔女的考验【日语】,22.5万,1.3万,1.3万,2005年7月2日,0,0,已完结,Anime
11833,6247,我的腦內戀礙選項（僅限港澳台地區）,4.4万,1.4万,1252,2013年10月9日,0,0,已完结,Anime
11834,1417,天保异闻妖奇士,8.6万,1.2万,2858,2006年10月7日,0,0,已完结,Anime
11835,2553,哆啦A梦 大雄的宇宙小战争,21.5万,7291,7855,1985年3月16日,0,0,已完结,Anime
11836,4035,四驱兄弟MAX,70.8万,1万,2.1万,1998年1月5日,0,0,已完结,Anime
11837,5924,剧场版 银河机攻队Majestic Prince 觉醒的基因,18.5万,1.3万,2413,2016年11月4日,0,0,已完结,Anime
11838,3260,绝对少年,12.5万,1.5万,2881,2005年5月21日,0,0,已完结,Anime
11839,5869,越狱兔 第2季,263.1万,1.5万,5.9万,2007年10月8日,9.5,122人评,已完结,Anime
11840,2792,网球并不可笑嘛 第六季,92.8万,2.1万,4155,2015年10月5日,0,0,已完结,Anime
11841,6067,旋风管家 HEAVEN IS A PLACE ON EARTH,16.6万,2.1万,3427,2011年8月27日,9.5,116人评,已完结,Anime
11842,1402,柠檬天使计划,5.7万,8022,911,2006年1月6日,0,0,已完结,Anime
11843,1425,不公正抽签,11万,1.7万,4696,2006年10月6日,0,0,已完结,Anime
11844,5833,重力异想世界2 序章,14.9万,2万,1116,2016年12月25日,0,0,已完结,Anime
11845,1131,豹头王传说,9.6万,1.3万,5914,2009年4月5日,0,0,已完结,Anime
11846,5412,浪客剑心,23.5万,1.7万,1907,1996年1月10日,0,0,已完结,Anime
11847,5340,德玛娜说少女,2.7万,1.1万,370,2001年1月1日,0,0,已完结,Anime
11848,4812,停驻你心门,35.7万,1.8万,7010,2007年3月23日,0,0,已完结,Anime
11849,601,麻雀酒店,32.4万,9680,2818,2013年4月9日,0,0,已完结,Anime
11850,3155,见习神明 秘密的cocotama ,105.8万,1.8万,1.2万,2015年10月1日,0,0,已完结,Anime
11851,2132,漫画同人会,4.5万,8353,1331,2001年4月2日,0,0,已完结,Anime
11852,1400,落语天女,5344,1万,11,2006年1月5日,0,0,已完结,Anime
11853,808,MINUSCULE ～小昆虫的故事～,19.9万,1.1万,2.6万,2012年4月7日,0,0,已完结,Anime
11854,5929,青鬼 THE ANIMATION,13.7万,8910,3734,2017年2月11日,0,0,已完结,Anime
11855,2485,明日之丈剧场版,10.2万,1.2万,1304,1970年4月2日,0,0,已完结,Anime
11856,2849,浪漫追星社,12.1万,9479,5680,2009年7月7日,0,0,已完结,Anime
11857,1948,超重神GRAVION,20.7万,1.1万,3506,2002年10月7日,0,0,已完结,Anime
11858,216,DOUBLE CIRCLE,23.4万,2.2万,4606,2013年12月19日,0,0,已完结,Anime
11859,1720,游☆戏☆王 5D's 第三季,493.5万,1.6万,28.1万,2009年7月1日,9.6,145人评,已完结,Anime
11860,2161,银河冒险战记,25.5万,1.4万,7072,2000年10月3日,0,0,已完结,Anime
11861,1579,摸索吧！部活剧 再来一个,4.8万,1.4万,1801,2014年1月11日,0,0,已完结,Anime
11862,2954,拽妹黛薇儿 第二季,28.9万,1.3万,1.1万,1998年2月16日,0,0,已完结,Anime
11863,11152,蜡笔小新 呼风唤雨！大人帝国的反击,35.5万,9837,1.6万,2001年4月21日,9.7,332人评,已完结,Anime
11864,826,罗马浴场,19.3万,1.9万,3857,2012年1月12日,0,0,已完结,Anime
11865,3811,高智能方程式：SIN,50.3万,9231,1.2万,1998年12月21日,9.7,179人评,已完结,Anime
11866,222,未来卡 搭档对战,149.7万,1.1万,3.3万,2014年1月4日,0,0,已完结,Anime
11867,2167,女神候补生,11.4万,1.1万,1236,2000年1月10日,0,0,已完结,Anime
11868,1861,UG☆极限女孩,6.2万,1万,2251,2005年1月10日,0,0,已完结,Anime
11869,1169,空中秋千,8.8万,1.2万,7939,2009年10月15日,0,0,已完结,Anime
11870,4882,霹雳娇娃009-1,7.4万,8751,836,2006年10月5日,0,0,已完结,Anime
11871,5943,间奏曲,3.5万,9032,890,2004年3月25日,0,0,已完结,Anime
11872,2999,英国恋物语艾玛 第二幕,48万,8170,2.8万,2007年4月20日,0,0,已完结,Anime
11873,740,武装神姬 Moon Angel,25.3万,1.8万,2367,2011年9月22日,0,0,已完结,Anime
11874,3916,魔法咪路咪路 Wonderful,343.7万,9328,13万,2004年4月6日,0,0,已完结,Anime
11875,1219,再造人卡辛,2.2万,2万,236,2008年10月2日,9.7,105人评,已完结,Anime
11876,5749,钻石&amp;珍珠：骑拉帝纳与冰空的花束洁咪,20.5万,7676,6597,2008年7月19日,0,0,已完结,Anime
11877,78472,鲁邦三世 PART5,126.5万,2.3万,2万,2018年4月3日,9.8,591人评,已完结,Anime
11878,5007,强殖装甲凯普,28.5万,1.9万,9731,2005年8月6日,0,0,已完结,Anime
11879,4194,钻石王牌 ～Second Season～,42万,1.4万,3.8万,2015年4月6日,9.7,323人评,已完结,Anime
11880,114472,SWORD GAI 装刀凯 The Animation II,9.6万,7595,3320,2018年7月31日,5.2,105人评,已完结,Anime
11881,1959,骇客时空  黄昏的腕轮传说,2.1万,7803,426,2003年1月8日,0,0,已完结,Anime
11882,4447,小加速世界,61万,2.2万,7182,2012年7月25日,0,0,已完结,Anime
11883,526,战姬绝唱SYMPHOGEAR,28.5万,9.8万,1.1万,2012年1月6日,9.5,351人评,已完结,Anime
11884,2889,To Heart2 OVA,37.7万,1.6万,8781,2007年2月28日,0,0,已完结,Anime
11885,1394,备长炭,20万,1.8万,1万,2006年2月2日,9.7,197人评,已完结,Anime
11886,69252,RWBY Chibi 第三季,81.8万,1.7万,4092,2018年1月27日,9.8,560人评,连载中,Anime
11887,733,向阳素描×☆☆☆,11.3万,8662,1.1万,2010年1月7日,0,0,已完结,Anime
11888,5228,公主候补生佑希,7.6万,8425,3178,2002年9月30日,0,0,已完结,Anime
11889,1971,拜托了！双子星,9.8万,1.6万,4948,2003年7月15日,0,0,已完结,Anime
11890,4876,初夏,7.6万,1.4万,869,2006年10月27日,0,0,已完结,Anime
11891,2300,天空之艾斯嘉科尼,8.1万,7939,5033,1996年4月2日,0,0,已完结,Anime
11892,4068,寻找失去的未来 OVA,16.1万,2.3万,1241,2014年10月4日,0,0,已完结,Anime
11893,3775,魔法老师涅吉! ANIME FINAL,14.8万,1.5万,4563,2011年8月27日,0,0,已完结,Anime
11894,1450,我的女神 小不隆咚便利多多,6万,7375,1470,1998年4月6日,0,0,已完结,Anime
11895,5255,喜剧,5.3万,1.2万,716,2002年2月5日,0,0,已完结,Anime
11896,7912,D·N·A2 ~他到底失去了什么？~,13.7万,7481,6162,1994年10月7日,0,0,已完结,Anime
11897,2554,哆啦A梦 大雄与铁人兵团,23.7万,7274,6207,1986年3月15日,0,0,已完结,Anime
11898,1888,次元舰队,43.9万,1.4万,2.6万,2004年10月7日,0,0,已完结,Anime
11899,3278,背骑少女,7.7万,1万,3533,2009年1月11日,0,0,已完结,Anime
11900,3046,莎拉公主,11.3万,1.2万,1万,1985年1月6日,0,0,已完结,Anime
11901,3788,偶像大师 灰姑娘女孩 第二季 OVA,23.7万,1.3万,6997,2015年7月17日,0,0,已完结,Anime
11902,5565,街角的童话,4.3万,1.5万,1195,1984年7月21日,0,0,已完结,Anime
11903,2160,X战警：进化,23.1万,1.5万,8407,2000年11月4日,0,0,已完结,Anime
11904,1965,人鱼之森,21万,2.1万,1.4万,2003年10月4日,0,0,已完结,Anime
11905,5134,魔法少女加奈,7.8万,8012,979,2005年1月1日,0,0,已完结,Anime
11906,1920,月咏-MOON PHASE-,19.4万,2.1万,1.3万,2004年10月4日,0,0,已完结,Anime
11907,79352,Four of a Kind 四牌士,27.4万,1.7万,2449,2018年4月2日,8.5,214人评,已完结,Anime
11908,4482,乃木坂春香的秘密 Finale?,35万,2万,2.3万,2012年8月29日,0,0,已完结,Anime
11909,5158,侦探学园Q,39.2万,1.3万,2.8万,2003年4月15日,0,0,已完结,Anime
11910,2142,袖珍女仆小梅,14.4万,1.7万,4440,2000年7月26日,0,0,已完结,Anime
11911,2146,最游记 RELOAD GUNLOCK,25.5万,1.8万,2.6万,2004年4月1日,0,0,已完结,Anime
11912,2148,最游记RELOAD 埋葬篇,11.8万,1.1万,8264,2007年4月27日,0,0,已完结,Anime
11913,1675,竖笛与双肩书包 3☆,91.1万,9689,6861,2013年7月1日,0,0,已完结,Anime
11914,3525,FORTUNE ARTERIAL -赤之约束- OAD,128.7万,1.8万,6.3万,2011年2月26日,0,0,已完结,Anime
11915,6085,RWBY 第三季【日语】,11.6万,1万,3367,2015年10月24日,0,0,已完结,Anime
11916,1347,魂兽,21.3万,2.2万,5721,2007年12月6日,0,0,已完结,Anime
11917,1225,北斗神拳2,50.2万,1.1万,2.1万,1987年3月12日,0,0,已完结,Anime
11918,2071,盗贼王Jing,8.3万,8346,2497,2002年5月15日,0,0,已完结,Anime
11919,2247,饿沙罗鬼,12.8万,1.4万,1774,1998年10月4日,0,0,已完结,Anime
11920,73412,网球王子 过去和未来的信息,28.6万,8926,3866,2009年5月26日,0,0,已完结,Anime
11921,3866,哆啦A梦 大雄与机器人王国,2.5万,9469,209,2002年3月9日,0,0,已完结,Anime
11922,1136,夏之岚！ ～春夏冬中～,9.2万,1.2万,5085,2009年10月4日,0,0,已完结,Anime
11923,1924,BECK,3.4万,1.9万,2139,2004年10月6日,9.7,156人评,已完结,Anime
11924,3842,黑礁 特典小剧场,34万,9788,4363,2009年12月23日,0,0,已完结,Anime
11925,4626,偷影子的老鼠,4.3万,1.4万,377,2012年1月1日,0,0,已完结,Anime
11926,1852,人机续篇,4924,1.1万,6,2005年1月5日,0,0,已完结,Anime
11927,3269,海岸物语,6.7万,9193,1631,2001年6月15日,0,0,已完结,Anime
11928,1004,钢铁侠,24.5万,1万,5206,2010年10月1日,0,0,已完结,Anime
11929,2139,足球小将 平成版,58.9万,1.1万,9959,2001年10月8日,0,0,已完结,Anime
11930,3050,星星公主,8.6万,1.2万,5702,2003年7月7日,0,0,已完结,Anime
11931,1970,高桥留美子剧场,5.8万,8153,3369,2003年7月5日,0,0,已完结,Anime
11932,3836,人类衰退之后 SP,43.3万,7674,5374,2012年7月1日,0,0,已完结,Anime
